sr_no,state,mp_name,constituency,allocated_amount,project_count,spent_percentage,completion_percentage,state_median,state_mad,deviation_score,is_high_spender,is_low_spender,efficiency_score,financial_risk,duplicate_risk,performance_risk,risk_score,risk_level,risk_explanation,explanation_summary
327,Maharashtra,Piyush Vedprakash Goyal,MUMBAI NORTH,147000000.0,8,56.67301542273317,38.39929591529884,147000000.0,1.0,0.0,False,False,0.6775587222397166,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹83,309,332.67 vs ₹56,446,965.00.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
328,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),147000000.0,13,33.42897276676266,57.85466870145049,156430260.11,9430260.110000014,-1.0,False,False,1.730674439358589,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹156,430,260.11.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹49,140,589.97 vs ₹85,046,362.99.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
329,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),147000000.0,6,41.812065711938274,96.98818228380816,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹61,463,736.60 vs ₹142,572,627.96.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
330,Assam,Pradan Baruah,LAKHIMPUR,147000000.0,7,58.61099242993401,62.95253690798805,147000000.0,1.0,0.0,False,False,1.0740738946409087,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹86,158,158.87 vs ₹92,540,229.25.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
331,Bihar,Pradeep Kumar Singh,ARARIA,147000000.0,8,75.83605314531499,33.35864990465489,147000000.0,1.0,0.0,False,False,0.4398785079272776,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹111,478,998.12 vs ₹49,037,215.36.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
332,Odisha,PRADEEP PUROHIT,BARGARH,147000000.0,10,90.06757683763146,76.7792726477899,147000000.0,1.0,0.0,False,False,0.8524629544125857,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹132,399,337.95 vs ₹112,865,530.79.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
333,Assam,Pradyut Bordoloi,NOWGONG,98000000.0,15,49.70737666353785,27.00500987221142,147000000.0,1.0,-49000000.0,False,True,0.5432797239533377,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹48,713,229.13 vs ₹26,464,909.67.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
334,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,147000000.0,14,55.68447304000416,56.273120347761456,147000000.0,1.0,0.0,False,False,1.0105711210975166,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹81,856,175.37 vs ₹82,721,486.91.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
335,Maharashtra,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),147000000.0,7,55.80706691785527,56.61597823534458,147000000.0,1.0,0.0,False,False,1.0144947828682698,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹82,036,388.37 vs ₹83,225,488.01.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
336,West Bengal,Prasun Banerjee,HOWRAH,147000000.0,9,91.61675358475844,97.05772740003944,147000000.0,1.0,0.0,False,False,1.059388415354047,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹134,676,627.77 vs ₹142,674,859.28.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
337,Odisha,Pratap Chandra Sarangi,BALASORE,147064254.11,9,75.46785666378162,59.93822179110299,147000000.0,1.0,64254.11000001431,True,False,0.7942218639935009,80,0,50,44.55,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹147,064,254.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹110,986,240.50 vs ₹88,147,698.80.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 50}"
338,Maharashtra,Prataprao Jadhav,BULDHANA,147000000.0,8,68.15049431445908,23.949370025322363,147000000.0,1.0,0.0,False,False,0.3514188747452881,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹100,181,226.64 vs ₹35,205,573.94.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
339,West Bengal,Pratima Mondal,JOYNAGAR(SC),147000000.0,6,39.22838291870538,92.54080941342689,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹57,665,722.89 vs ₹136,034,989.84.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
340,Delhi,Praveen Khandelwal,CHANDINI CHOWK,147470276.0,7,57.127523245574594,69.21123166969733,147559100.0,424969.0,-0.2090128927051149,False,False,1.2115216578211938,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,559,100.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹84,246,116.20 vs ₹102,065,994.37.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
341,Uttar Pradesh,PRAVEEN PATEL,PHULPUR,151559884.09,9,59.841694671238784,53.43626417940165,147000000.0,1.0,4559884.090000004,True,False,0.8929604095099979,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹151,559,884.09 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹90,696,003.08 vs ₹80,987,940.05.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
342,Uttar Pradesh,PRIYA SAROJ,MACHHLISHAHR(SC),147000000.0,10,84.21942674775268,62.71108442353394,147000000.0,1.0,0.0,False,False,0.744615427166955,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹123,802,557.32 vs ₹92,185,294.10.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
343,Kerala,Priyanka Gandhi Vadra,WAYANAD,122500000.0,10,76.14092115897841,56.71587311328391,147000000.0,4877316.555000007,-5.023254021698406,False,True,0.7448803120580065,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹93,272,628.42 vs ₹69,476,944.56.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
344,Karnataka,PRIYANKA SATISH JARKIHOLI,CHIKKODI,147000000.0,7,94.75090888962772,68.49783662816063,147000000.0,1.0,0.0,False,False,0.7229253780346483,20,0,50,28.18,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending exceeds expected benchmarks moderately: ₹139,283,836.07 vs ₹100,691,819.84.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 50}"
345,West Bengal,Prof Sougata Ray,DUM DUM,147000000.0,12,44.209880911029856,98.58832575433723,147000000.0,1.0,0.0,False,False,2.0,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹64,988,524.94 vs ₹144,924,838.86.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
346,Uttar Pradesh,Prof SP Singh Baghel,AGRA(SC),147000000.0,12,94.13806381039468,93.89404512468218,147000000.0,1.0,0.0,False,False,0.9974078637711948,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹138,382,953.80 vs ₹138,024,246.33.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
347,Uttar Pradesh,PUSHPENDRA SAROJ,KAUSHAMBI(SC),147000000.0,9,87.32182232995069,48.03286871100259,147000000.0,1.0,0.0,False,False,0.5500671817121217,20,0,80,36.36,BLUE,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is materially higher than expected for the completion rate: ₹128,363,078.83 vs ₹70,608,317.01.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 80}"
348,Andhra Pradesh,Putta Mahesh Kumar,ELURU,147000000.0,12,51.82668790881402,41.77819829054685,156430260.11,9430260.110000014,-1.0,False,False,0.8061136062573226,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹156,430,260.11.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹76,185,231.23 vs ₹61,413,951.49.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
349,Uttar Pradesh,R.K. CHAUDHARY,MOHANLALGANJ(SC),147000000.0,12,35.88701699513388,65.07709685580653,147000000.0,1.0,0.0,False,False,1.81338830320254,20,0,0,14.55,GREEN,"{'financial': 'Allocation is within the expected state range around the median ₹147,000,000.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹52,753,914.98 vs ₹95,663,332.38.', 'combined': 'Overall risk level GREEN from financial, duplicate, and performance indicators.'}","{'financial': 20, 'duplicate': 0, 'performance': 0}"
350,Odisha,RABINDRA NARAYAN BEHERA,JAJPUR(SC),147064617.11,5,57.1417122662867,63.2485281276396,147000000.0,1.0,64617.11000001431,True,False,1.1068714187788855,80,0,0,30.91,BLUE,"{'financial': 'Allocation is 3x above the state median threshold: ₹147,064,617.11 > ₹147,000,003.00.', 'duplicate': 'No duplicate risk signal detected from name/constituency/state similarity.', 'performance': 'Spending is aligned with expected completion output: ₹84,035,240.35 vs ₹93,016,205.72.', 'combined': 'Overall risk level BLUE from financial, duplicate, and performance indicators.'}","{'financial': 80, 'duplicate': 0, 'performance': 0}"
